,SMILES,RDKit_Mol_Class,C_count,N_count,O_count,F_count,P_count,ALERTS,Pbf,CSP3,NPR1,NPR2,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_guanido,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_unbrch_alkane,Concentration,Temperature,Solvent(MeOD),Solvent(D2O),Time(h),PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,Degradation(%),Clusters_5,Clusters_10
381,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD75D0>,10,0,0,0,1,1,0.830982243,0.4,0.248490611,0.923775852,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0.192733623,-0.323306214,-0.635276774,1.210627208,0.244263414,-1.853409752,0.580468861,0.178683283,-0.584192862,0.489269185,0.317738355,-0.47741188,-0.061573451,0.270666448,0.136344465,-0.067353941,0.112986556,-0.212325685,0.062260294,0.100929396,0.022651871,-0.00930848,0.042659748,0.005211505,-0.053950636,-0.145280741,-0.065922009,0.03934167,0,0,0
382,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD70D0>,10,0,0,0,1,1,0.830982692,0.4,0.248490393,0.923776198,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,120,0.192731639,-0.32331308,-0.635284069,1.210619611,0.244260811,-1.853399483,0.580472915,0.178687995,-0.584204649,0.489261947,0.317742968,-0.477385918,-0.061594278,0.27068151,0.136322511,-0.06737057,0.112948578,-0.212350658,0.062263109,0.100934933,0.022675809,-0.009249405,0.042685587,0.005192637,-0.053956899,-0.145289559,-0.065911567,0.039360592,100,5,10
383,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7DA0>,10,0,0,0,1,1,0.830982341,0.4,0.24849061,0.923776052,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,240,0.192729609,-0.323319968,-0.635291398,1.210611978,0.244258385,-1.853389287,0.580477036,0.178692668,-0.584215913,0.489254611,0.317747794,-0.477360006,-0.061615043,0.270696721,0.136300695,-0.067387139,0.112910894,-0.212375557,0.062266325,0.100940715,0.022700026,-0.009189725,0.042711437,0.005173875,-0.053963402,-0.14529847,-0.06590143,0.039379602,100,5,10
384,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7DF0>,10,0,0,0,1,1,0.830984558,0.4,0.248490843,0.923776205,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,360,0.192727635,-0.323326829,-0.635298685,1.21060439,0.244255749,-1.853379003,0.580481078,0.178697386,-0.584227801,0.489247392,0.317752364,-0.477334033,-0.06163588,0.270711753,0.136278713,-0.067403782,0.112872856,-0.212400538,0.062269057,0.100946202,0.022723907,-0.009130761,0.04273727,0.005154988,-0.053969619,-0.145307272,-0.065890925,0.039398507,100,5,10
385,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7C60>,10,0,0,0,1,1,0.830983184,0.4,0.248490534,0.923776118,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,480,0.192725635,-0.323333705,-0.635305998,1.210596771,0.244253213,-1.853368762,0.580485158,0.178702086,-0.584239364,0.489240118,0.31775707,-0.477308106,-0.061656689,0.270726877,0.136256821,-0.067420377,0.112835011,-0.212425513,0.062272061,0.100951843,0.022747972,-0.009071469,0.042763122,0.005136175,-0.053975977,-0.145316122,-0.065880623,0.039417472,100,5,10
386,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7C10>,10,0,0,0,1,1,0.830984139,0.4,0.248490833,0.9237762,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,600,0.192723627,-0.323340581,-0.635313306,1.210589162,0.244250698,-1.853358528,0.580489245,0.178706778,-0.584250907,0.489232832,0.317761781,-0.47728216,-0.061677482,0.270742009,0.136234929,-0.067436983,0.112797165,-0.212450433,0.062275053,0.100957494,0.022772035,-0.009012089,0.042788961,0.005117351,-0.053982356,-0.145324988,-0.065870318,0.039436431,100,5,10
387,C[P+](C)(C)CC1=CC=CC=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7AD0>,10,0,0,0,1,1,0.830983486,0.4,0.248490977,0.923775986,-0.637608025,2.375,0.637608025,0.593597986,167.212,151.084,167.0984136,60,0.083440607,-0.062244042,0.083440607,0.062244042,1,1.545454545,2,31.18282246,10.23954617,2.16294632,-2.103583115,2.492929412,-1.897298443,7.724920991,1.375554147,2.657660985,208.0644284,8.319990956,7.541071723,8.435498914,5.078298262,3.922105546,7.237842651,3.934036527,8.830912462,1.499740497,2.813572167,1.131142384,2.43740601,-0.35,244.8579632,8.743896714,3.364219152,3.529141996,69.97575204,0,0,0,0,0,0,0,0,0,0,30.33183534,5.563451492,27.256956,6.161910027,0,7.262479191,0,0,6.161910027,19.99447681,35.89528683,0,0,0,0,7.262479191,19.99447681,6.161910027,0,5.563451492,30.33183534,0,0,7.262479191,0,0,0,0,0,11.72536152,0,0,50.32631216,0,0,0,0,1.479938272,0,10.73322531,1.271666667,7.125,-0.637608025,0.4,11,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,3.0936,54.838,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,720,0.192721656,-0.323347442,-0.6353206,1.21058156,0.244248041,-1.853348239,0.580493278,0.178711507,-0.584262805,0.489225624,0.317766352,-0.47725621,-0.061698336,0.270757037,0.136212952,-0.067453611,0.112759135,-0.212475481,0.062277816,0.100962979,0.022795925,-0.008953216,0.042814814,0.005098472,-0.053988558,-0.145333771,-0.065859827,0.039455343,100,5,10
388,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD76C0>,14,1,0,0,0,1,0.990115469,0.571428571,0.235542166,0.975977015,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,0,-0.112223138,-0.88530702,-0.774536538,-0.929255351,-0.089167858,-0.123298188,-0.786346314,0.481072123,-0.110930543,-0.123190508,0.117211366,-0.16267412,-0.3464725,0.376651181,-0.332920679,-0.303987824,0.329676768,-0.399262698,-0.010510945,-0.267182162,-0.123761799,0.434376111,0.190488498,0.180345495,0.23656744,0.170090732,0.127539377,-0.029193428,0,0,0
389,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD78F0>,14,1,0,0,0,1,0.990115733,0.571428571,0.23554288,0.975977205,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,120,-0.112225139,-0.885313899,-0.774543855,-0.929262974,-0.089170362,-0.123287957,-0.78634222,0.481076812,-0.110942021,-0.123197799,0.117216104,-0.162648198,-0.346493297,0.376666328,-0.332942552,-0.304004413,0.329638967,-0.399287644,-0.01050789,-0.267176487,-0.123737691,0.434435518,0.190514342,0.180326705,0.236561046,0.170081859,0.127549637,-0.029174449,26.6098,1,2
390,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7A80>,14,1,0,0,0,1,0.990110044,0.571428571,0.235540203,0.975976256,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,240,-0.112227133,-0.885320763,-0.774551149,-0.92927057,-0.089172981,-0.123277686,-0.786338177,0.481081534,-0.110953843,-0.123205029,0.117220706,-0.162622236,-0.34651413,0.376681381,-0.33296451,-0.304021042,0.329600972,-0.399312644,-0.010505081,-0.267170956,-0.123713771,0.434494531,0.190540195,0.180307817,0.236554792,0.170073058,0.12756009,-0.029155535,32.7596,1,3
391,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7BC0>,14,1,0,0,0,1,0.990105842,0.571428571,0.235538574,0.975975364,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,360,-0.112229162,-0.885327666,-0.774558497,-0.929278222,-0.089175257,-0.123267538,-0.786333987,0.481086156,-0.110964708,-0.123212443,0.117225685,-0.16259635,-0.346534839,0.376696702,-0.332986238,-0.30403758,0.329563501,-0.399337416,-0.010501625,-0.267165019,-0.123689349,0.434554745,0.190566008,0.180289172,0.236548124,0.170064044,0.127570027,-0.029136454,41.7614,2,4
392,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7760>,14,1,0,0,0,1,0.990114586,0.571428571,0.235542012,0.975977101,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,480,-0.112231161,-0.885334541,-0.774565803,-0.929285829,-0.089177775,-0.1232573,-0.786329899,0.481090845,-0.110976268,-0.123219726,0.117230387,-0.162570401,-0.346555633,0.376711828,-0.333008137,-0.304054191,0.329525644,-0.399362327,-0.010498658,-0.267159382,-0.123665296,0.434614117,0.190591838,0.180270354,0.236541757,0.170055175,0.127580348,-0.029117495,43.9394,2,4
393,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7D50>,14,1,0,0,0,1,0.990112065,0.571428571,0.23554126,0.97597645,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,600,-0.112233143,-0.8853414,-0.774573091,-0.92929342,-0.089180457,-0.123247005,-0.786325881,0.481095585,-0.110988249,-0.123226922,0.117234926,-0.162544435,-0.346576492,0.376726835,-0.333030133,-0.30407083,0.329487565,-0.399387382,-0.01049595,-0.267153922,-0.123641454,0.434672905,0.1906177,0.180251434,0.236535579,0.170046412,0.127590883,-0.029098605,53.5094,2,5
394,C1=CC=C(C[N+]23CCC(CC2)CC3)C=C1,<rdkit.Chem.rdchem.Mol object at 0x000001DE91BD7710>,14,1,0,0,0,1,0.990118592,0.571428571,0.235543782,0.975977804,1.070160515,2.285410998,1.070160515,0.646911569,202.321,182.161,202.1590261,80,0.104361417,-0.319834226,0.319834226,0.104361417,0.933333333,1.533333333,2.133333333,15.36281948,9.851470737,2.388114369,-2.488093955,2.344091054,-2.568677396,5.130950788,-0.954588638,1.76429187,308.6773164,10.13998191,9.361062679,9.361062679,7.363703305,6.253892929,6.253892929,5.38822443,5.38822443,4.395877198,4.395877198,3.345618278,3.345618278,-0.82,5345.348777,9.40914187,3.639008949,1.808675045,92.30908288,4.483030858,6.544756406,0,0,0,0,0,0,0,0,30.33183534,25.18037091,5.563451492,19.63426922,4.483030858,0,0,5.917906046,25.80722127,19.63426922,35.89528683,0,0,0,0,0,24.11730008,6.544756406,5.917906046,24.82591636,30.33183534,0,0,0,0,0,0,0,5.917906046,55.48797284,0,0,30.33183534,0,1.375509259,0,0,1.525787037,1.070160515,11.02978965,4.437004677,5.561748866,0,0.571428571,15,0,1,0,3,3,1,0,1,0,0,1,2,0,3,3,4,2.8171,62.3484,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,80,1,0,720,-0.112235127,-0.885348264,-0.774580387,-0.929301022,-0.089183094,-0.123236726,-0.786321842,0.481100311,-0.111000099,-0.123234142,0.117239517,-0.162518483,-0.346597336,0.376741878,-0.333052096,-0.304087455,0.32944956,-0.399412413,-0.010493151,-0.267148408,-0.123617541,0.43473185,0.190643556,0.180232554,0.236529347,0.17003762,0.127601345,-0.029079689,56.8182,2,5
